,author,title,sentence_nr,entity,kind,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
2305,"Orwell, George",1984,3713,Julia,person,0,0,0,0,0,2,0,2,2,0,-2
2308,"Orwell, George",1984,3718,Winston,person,0,0,0,2,0,2,0,1,1,0,-2
2310,"Orwell, George",1984,3723,Martin,person,0,0,0,0,1,0,2,0,0,1,2
2322,"Orwell, George",1984,3752,Winston,person,0,1,0,0,1,0,3,0,0,2,3
2324,"Orwell, George",1984,3755,Julia,person,0,4,0,0,0,0,0,0,0,0,0
2332,"Orwell, George",1984,3765,Ingsoc,person,0,2,0,0,2,0,6,0,0,2,6
2350,"Orwell, George",1984,3802,Winston,person,0,0,0,0,0,0,1,0,1,0,1
2351,"Orwell, George",1984,3803,Syme,person,0,0,0,0,0,0,0,0,0,1,0
2356,"Orwell, George",1984,3816,Winston,person,0,6,0,3,0,0,6,0,0,3,6
2374,"Orwell, George",1984,3854,Goldstein,person,6,3,0,3,0,6,0,0,0,0,-6
2386,"Orwell, George",1984,3873,O'Brien,person,0,0,0,0,0,2,0,1,0,0,-2
2389,"Orwell, George",1984,3876,Winston,person,0,0,0,0,3,3,6,0,3,3,3
2390,"Orwell, George",1984,3876,Parsons,person,0,0,0,0,3,3,6,0,3,3,3
2423,"Orwell, George",1984,3922,O'Brien,person,0,1,0,0,0,0,0,0,0,0,0
2428,"Orwell, George",1984,3930,Winston,person,1,1,1,1,1,2,2,1,1,1,0
2431,"Orwell, George",1984,3938,O'Brien,person,1,0,1,1,0,1,0,1,0,0,-1
2437,"Orwell, George",1984,3947,Winston,person,0,0,0,0,0,3,0,0,0,0,-3
2442,"Orwell, George",1984,3954,Winston,person,0,2,0,0,0,0,4,0,0,4,4
2458,"Orwell, George",1984,3973,O'Brien,person,0,0,0,0,0,1,0,0,1,0,-1
2482,"Orwell, George",1984,3998,Winston,person,0,0,0,0,1,0,1,0,0,0,1
2483,"Orwell, George",1984,3999,Winston,person,1,1,1,1,1,1,1,1,1,1,0
2487,"Orwell, George",1984,4006,O'Brien,person,0,2,0,0,2,0,2,0,0,0,2
2489,"Orwell, George",1984,4007,Winston,person,0,0,0,1,1,0,1,0,0,1,1
2491,"Orwell, George",1984,4014,Winston,person,0,1,0,0,0,0,1,0,0,1,1
2493,"Orwell, George",1984,4019,Winston,person,0,1,0,0,0,1,0,0,0,0,-1
2498,"Orwell, George",1984,4024,Winston,person,0,1,0,0,0,0,1,0,0,0,1
2505,"Orwell, George",1984,4031,Milton,person,4,0,0,4,0,4,8,4,0,4,4
2507,"Orwell, George",1984,4031,Byron,person,4,0,0,4,0,4,8,4,0,4,4
2508,"Orwell, George",1984,4033,O'Brien,person,0,0,0,2,0,1,0,1,0,0,-1
2509,"Orwell, George",1984,4034,Charrington,person,0,0,0,2,2,2,2,2,0,2,0
2510,"Orwell, George",1984,4034,Charringtons,person,0,0,0,2,2,2,2,2,0,2,0
2516,"Orwell, George",1984,4042,Winston,person,2,0,2,4,0,4,0,4,0,0,-4
2519,"Orwell, George",1984,4045,Winston,person,0,0,0,0,0,0,2,0,0,2,2
2521,"Orwell, George",1984,4048,Winston,person,0,0,0,0,1,1,1,0,0,1,0
2531,"Orwell, George",1984,4061,Winston,person,0,1,0,0,0,0,1,0,0,0,1
2546,"Orwell, George",1984,4111,O'Brien,person,1,0,0,1,0,1,0,1,0,0,-1
2547,"Orwell, George",1984,4113,Winston,person,2,2,2,2,2,0,2,0,0,2,2
2549,"Orwell, George",1984,4116,Winston,person,0,0,0,0,0,2,0,0,0,0,-2
2550,"Orwell, George",1984,4116,O'Brien,person,0,0,0,0,0,2,0,0,0,0,-2
2556,"Orwell, George",1984,4129,O'Brien,person,0,0,0,0,0,0,1,0,0,0,1
2559,"Orwell, George",1984,4132,Winston,person,2,2,2,0,0,4,2,0,0,2,-2
2562,"Orwell, George",1984,4140,Charrington,person,0,0,0,2,0,2,0,2,0,2,-2
2567,"Orwell, George",1984,4145,LT,person,0,0,0,3,6,9,9,3,0,12,0
2574,"Orwell, George",1984,4152,Big Brother,person,0,0,0,0,0,0,2,0,0,1,2
2577,"Orwell, George",1984,4163,O'Brien,person,0,0,0,0,1,0,1,0,0,0,1
2578,"Orwell, George",1984,4166,Parsons,person,0,0,1,0,0,0,0,0,0,0,0
2589,"Orwell, George",1984,4183,Winston,person,2,0,0,0,0,2,0,0,0,0,-2
2594,"Orwell, George",1984,4189,Winston,person,0,0,0,0,0,0,4,0,0,0,4
2595,"Orwell, George",1984,4189,Julia,person,0,0,0,0,0,0,4,0,0,0,4
2606,"Orwell, George",1984,4200,Winston,person,0,0,0,0,0,0,1,0,0,0,1
2607,"Orwell, George",1984,4204,O'Brien,person,0,1,0,1,0,1,0,0,1,0,-1
2609,"Orwell, George",1984,4207,Ingsoc,person,2,2,0,0,2,4,8,0,0,4,4
2626,"Orwell, George",1984,4234,Winston,person,1,0,0,1,1,4,1,3,1,0,-3
2628,"Orwell, George",1984,4236,Winston,person,0,0,0,0,2,0,4,0,0,4,4
2631,"Orwell, George",1984,4240,Winston,person,1,0,0,2,0,2,0,2,1,0,-2
2641,"Orwell, George",1984,4269,Winston,person,2,2,2,0,0,2,0,0,0,0,-2
2642,"Orwell, George",1984,4269,Syme,person,2,2,2,0,0,2,0,0,0,0,-2
2644,"Orwell, George",1984,4270,Jones,person,6,0,0,6,0,12,0,6,0,0,-12
2646,"Orwell, George",1984,4270,Ruth,person,6,0,0,6,0,12,0,6,0,0,-12
2649,"Orwell, George",1984,4275,Winston,person,0,0,1,0,0,1,0,0,0,0,-1
2650,"Orwell, George",1984,4276,Winston,person,0,0,0,0,0,1,0,0,0,0,-1
2651,"Orwell, George",1984,4277,Winston,person,0,2,0,0,0,0,2,0,0,1,2
2664,"Orwell, George",1984,4299,O'Brien,person,2,2,2,4,4,4,6,4,2,6,2
2667,"Orwell, George",1984,4302,O'Brien,person,0,0,0,0,0,0,1,0,0,0,1
2669,"Orwell, George",1984,4305,Winston,person,0,1,0,0,1,0,1,0,0,1,1
2683,"Orwell, George",1984,4324,Winston,person,4,0,4,4,0,4,4,4,0,0,0
2684,"Orwell, George",1984,4324,Goldstein,person,4,0,4,4,0,4,4,4,0,0,0
2699,"Orwell, George",1984,4353,Goldstein,person,2,0,2,2,0,2,0,2,0,0,-2
2701,"Orwell, George",1984,4357,Winston,person,1,1,1,1,1,1,1,1,1,1,0
2708,"Orwell, George",1984,4367,Winston,person,1,1,0,0,0,1,0,1,0,0,-1
2709,"Orwell, George",1984,4368,Goldstein,person,2,2,2,0,2,8,6,0,0,4,-2
2729,"Rand, Ayn",Anthem,4400,Equality,person,0,0,0,0,1,1,2,0,0,3,1
2731,"Rand, Ayn",Anthem,4403,Equality,person,2,0,2,2,2,2,2,2,0,2,0
2746,"Rand, Ayn",Anthem,4424,Equality,person,3,0,3,3,3,3,3,3,0,3,0
2756,"Rand, Ayn",Anthem,4443,Equality,person,0,2,0,0,4,0,4,0,0,4,4
2775,"Rand, Ayn",Anthem,4503,Equality,person,0,1,0,0,1,0,2,0,0,2,2
2793,"Rand, Ayn",Anthem,4534,Equality,person,0,8,0,0,10,0,14,8,0,12,14
2825,"Rand, Ayn",Anthem,4624,Equality,person,0,1,0,0,2,0,2,0,0,2,2
2833,"Rand, Ayn",Anthem,4639,Equality,person,0,0,0,0,1,0,1,0,0,1,1
2839,"Rand, Ayn",Anthem,4648,Equality,person,4,0,0,4,2,4,2,4,0,2,-2
2897,"Rand, Ayn",Anthem,4757,Equality,person,0,0,0,0,2,0,2,0,0,2,2
2898,"Rand, Ayn",Anthem,4758,Equality,person,0,0,0,0,1,0,1,0,0,1,1
2919,"Bradbury, Ray",Fahrenheit 451,4806,Guy,person,0,0,0,12,0,12,0,0,6,0,-12
2923,"Bradbury, Ray",Fahrenheit 451,4806,Faber,person,0,0,0,12,0,12,0,0,6,0,-12
2925,"Bradbury, Ray",Fahrenheit 451,4810,Guy,person,8,4,0,8,4,20,4,0,0,0,-16
2928,"Bradbury, Ray",Fahrenheit 451,4811,Beatty,person,1,0,0,0,0,1,0,0,0,0,-1
2932,"Bradbury, Ray",Fahrenheit 451,4827,Guy,person,0,0,0,0,0,0,5,0,0,0,5
2934,"Bradbury, Ray",Fahrenheit 451,4827,Captain,person,0,0,0,0,0,0,5,0,0,0,5
2939,"Bradbury, Ray",Fahrenheit 451,4828,Louis,person,0,8,0,0,4,0,12,0,4,8,12
2941,"Bradbury, Ray",Fahrenheit 451,4837,Guy,person,3,0,9,0,0,9,0,0,0,0,-9
2949,"Bradbury, Ray",Fahrenheit 451,4856,Beatty,person,0,0,0,0,0,4,0,4,0,0,-4
2951,"Bradbury, Ray",Fahrenheit 451,4856,Guy,person,0,0,0,0,0,4,0,4,0,0,-4
2957,"Bradbury, Ray",Fahrenheit 451,4861,Guy,person,0,0,0,0,0,0,0,0,4,0,0
2960,"Bradbury, Ray",Fahrenheit 451,4862,Beatty,person,0,5,5,0,10,5,10,5,10,5,5
2968,"Bradbury, Ray",Fahrenheit 451,4872,Guy,person,3,3,3,3,3,6,0,0,3,0,-6
2971,"Bradbury, Ray",Fahrenheit 451,4873,Guy,person,0,0,0,0,0,0,0,0,0,3,0
2976,"Bradbury, Ray",Fahrenheit 451,4879,Guy,person,4,8,4,4,0,4,4,4,0,12,0
2988,"Bradbury, Ray",Fahrenheit 451,4891,Mrs Phelps,person,0,0,0,0,0,4,0,4,0,0,-4
2991,"Bradbury, Ray",Fahrenheit 451,4901,Mildred Montag,person,0,0,0,0,0,0,0,0,2,0,0
2997,"Bradbury, Ray",Fahrenheit 451,4906,Guy,person,0,0,0,0,0,0,0,3,0,0,0
3008,"Bradbury, Ray",Fahrenheit 451,4930,Guy,person,0,3,0,3,0,0,3,0,0,0,3
3014,"Bradbury, Ray",Fahrenheit 451,4936,Guy,person,0,0,0,0,0,0,3,0,0,0,3
3021,"Bradbury, Ray",Fahrenheit 451,4940,Guy,person,0,5,0,5,0,0,0,0,5,0,0
3027,"Bradbury, Ray",Fahrenheit 451,4948,Mildred Montag,person,0,0,0,0,0,6,0,0,0,0,-6
3032,"Bradbury, Ray",Fahrenheit 451,4952,Guy,person,6,3,0,6,0,6,0,3,0,0,-6
3052,"Bradbury, Ray",Fahrenheit 451,4991,Faber,person,0,0,0,0,2,2,2,2,0,2,0
3054,"Bradbury, Ray",Fahrenheit 451,4996,Guy,person,0,0,0,0,0,0,0,0,0,3,0
3064,"Bradbury, Ray",Fahrenheit 451,5017,Guy,person,0,0,0,0,0,3,0,0,0,0,-3
3072,"Bradbury, Ray",Fahrenheit 451,5040,Beatty,person,0,0,0,0,0,0,3,0,0,3,3
3080,"Bradbury, Ray",Fahrenheit 451,5063,Beatty,person,0,0,0,0,0,0,0,0,2,0,0
3087,"Bradbury, Ray",Fahrenheit 451,5079,Guy,person,3,6,0,0,3,0,6,0,3,6,6
3091,"Bradbury, Ray",Fahrenheit 451,5083,Mrs Black,person,0,6,0,0,3,3,3,3,3,3,0
3094,"Bradbury, Ray",Fahrenheit 451,5085,Beatty,person,0,0,0,0,1,0,1,0,0,1,1
3095,"Bradbury, Ray",Fahrenheit 451,5086,Beatty,person,0,0,0,1,0,2,5,2,0,2,3
3097,"Bradbury, Ray",Fahrenheit 451,5088,Guy,person,4,0,0,4,0,4,0,4,0,0,-4
3102,"Bradbury, Ray",Fahrenheit 451,5097,Guy,person,0,0,0,0,0,0,4,0,0,0,4
3103,"Bradbury, Ray",Fahrenheit 451,5097,Captain,person,0,0,0,0,0,0,4,0,0,0,4
3111,"Bradbury, Ray",Fahrenheit 451,5105,Mrs Phelps,person,3,0,3,6,0,6,3,3,0,3,-3
3112,"Bradbury, Ray",Fahrenheit 451,5111,Sam,person,0,0,0,0,0,1,0,1,0,0,-1
3115,"Bradbury, Ray",Fahrenheit 451,5119,Mr Faber,person,0,0,0,0,0,6,3,0,0,0,-3
3117,"Bradbury, Ray",Fahrenheit 451,5119,Faber,person,0,0,0,0,0,6,3,0,0,0,-3
3122,"Bradbury, Ray",Fahrenheit 451,5134,Faber,person,0,0,0,0,0,4,0,0,0,0,-4
3125,"Bradbury, Ray",Fahrenheit 451,5139,Mildred Montag,person,0,2,0,2,2,0,2,0,0,2,2
3131,"Bradbury, Ray",Fahrenheit 451,5144,Nicholas Ridley,person,0,1,1,0,1,2,1,0,0,1,-1
3137,"Bradbury, Ray",Fahrenheit 451,5159,Guy,person,0,0,0,0,0,3,0,0,0,0,-3
3140,"Bradbury, Ray",Fahrenheit 451,5160,Juan Ramon Jimenez Ramon,person,0,0,0,0,0,0,6,0,0,0,6
3146,"Bradbury, Ray",Fahrenheit 451,5166,Beatty,person,0,0,0,0,1,0,1,0,2,0,1
3155,"Bradbury, Ray",Fahrenheit 451,5183,Guy,person,0,0,0,0,0,0,6,0,0,0,6
3158,"Bradbury, Ray",Fahrenheit 451,5183,Faber,person,0,0,0,0,0,0,6,0,0,0,6
3164,"Bradbury, Ray",Fahrenheit 451,5194,Faber,person,0,0,0,2,0,2,0,1,0,0,-2
3167,"Bradbury, Ray",Fahrenheit 451,5208,Guy,person,0,3,0,0,3,0,3,0,0,3,3
3173,"Bradbury, Ray",Fahrenheit 451,5220,Guy,person,0,3,0,0,3,0,3,0,0,3,3
3175,"Bradbury, Ray",Fahrenheit 451,5222,Beatty,person,10,5,0,5,10,5,10,5,0,5,5
3177,"Bradbury, Ray",Fahrenheit 451,5222,Guy,person,10,5,0,5,10,5,10,5,0,5,5
3183,"Bradbury, Ray",Fahrenheit 451,5229,Guy,person,0,4,0,0,4,0,4,0,0,4,4
3190,"Bradbury, Ray",Fahrenheit 451,5250,Beatty,person,0,0,0,0,0,0,3,0,0,0,3
3199,"Bradbury, Ray",Fahrenheit 451,5261,Guy,person,0,0,0,0,0,3,0,0,0,0,-3
3209,"Bradbury, Ray",Fahrenheit 451,5279,Guy,person,0,4,0,4,4,0,4,0,0,4,4
3211,"Bradbury, Ray",Fahrenheit 451,5279,Faber,person,0,4,0,4,4,0,4,0,0,4,4
3216,"Bradbury, Ray",Fahrenheit 451,5291,Guy,person,0,0,0,3,3,0,3,0,3,0,3
3221,"Bradbury, Ray",Fahrenheit 451,5304,Mildred Montag,person,0,2,0,0,2,0,2,0,2,0,2
3225,"Bradbury, Ray",Fahrenheit 451,5315,Beatty,person,0,0,0,0,0,0,1,0,0,0,1
3228,"Bradbury, Ray",Fahrenheit 451,5318,Beatty,person,1,0,1,0,0,1,0,0,0,0,-1
3234,"Bradbury, Ray",Fahrenheit 451,5327,Faber,person,2,0,0,4,0,2,0,2,0,0,-2
3235,"Bradbury, Ray",Fahrenheit 451,5330,Mildred Montag,person,0,1,0,0,0,0,0,0,0,0,0
3237,"Bradbury, Ray",Fahrenheit 451,5331,Guy,person,3,3,0,0,0,6,0,0,0,0,-6
3241,"Bradbury, Ray",Fahrenheit 451,5337,Beatty,person,1,0,1,1,0,1,0,1,1,0,-1
3243,"Bradbury, Ray",Fahrenheit 451,5339,Guy,person,0,0,0,0,0,3,0,0,0,0,-3
3249,"Bradbury, Ray",Fahrenheit 451,5342,Guy,person,0,0,5,0,0,5,0,0,0,0,-5
3255,"Bradbury, Ray",Fahrenheit 451,5348,Beatty,person,0,1,0,0,0,0,0,0,0,0,0
3258,"Bradbury, Ray",Fahrenheit 451,5356,Guy,person,0,0,0,5,0,10,0,5,0,0,-10
3262,"Bradbury, Ray",Fahrenheit 451,5357,Mildred Montag,person,0,0,0,0,0,0,0,2,0,0,0
3264,"Bradbury, Ray",Fahrenheit 451,5359,Beatty,person,3,0,3,3,0,3,0,3,0,0,-3
3271,"Bradbury, Ray",Fahrenheit 451,5371,Guy,person,0,0,0,0,0,0,0,3,0,3,0
3278,"Bradbury, Ray",Fahrenheit 451,5378,Guy,person,0,3,3,0,0,3,0,0,0,0,-3
3280,"Bradbury, Ray",Fahrenheit 451,5384,Faber,person,0,0,0,0,0,0,2,0,0,0,2
3281,"Bradbury, Ray",Fahrenheit 451,5385,Faber,person,0,0,1,0,0,1,0,0,0,0,-1
3291,"Bradbury, Ray",Fahrenheit 451,5420,Beatty,person,5,0,5,0,0,5,0,0,0,0,-5
3293,"Bradbury, Ray",Fahrenheit 451,5420,Guy,person,5,0,5,0,0,5,0,0,0,0,-5
3297,"Bradbury, Ray",Fahrenheit 451,5431,Beatty,person,0,1,0,0,1,0,2,0,1,1,2
3298,"Bradbury, Ray",Fahrenheit 451,5432,Clarisse,person,1,0,0,0,0,1,2,1,0,0,1
3302,"Bradbury, Ray",Fahrenheit 451,5435,Guy,person,0,4,0,0,4,0,4,0,0,4,4
3318,"Bradbury, Ray",Fahrenheit 451,5457,Guy,person,15,0,5,25,0,20,0,30,0,0,-20
3330,"Bradbury, Ray",Fahrenheit 451,5494,Faber,person,0,0,0,0,0,0,0,0,1,0,0
3333,"Bradbury, Ray",Fahrenheit 451,5501,Guy,person,0,5,0,10,5,5,10,5,5,10,5
3334,"Bradbury, Ray",Fahrenheit 451,5501,Clarisse,person,0,5,0,10,5,5,10,5,5,10,5
3340,"Bradbury, Ray",Fahrenheit 451,5504,Guy,person,4,4,0,0,4,4,4,0,4,4,0
3342,"Bradbury, Ray",Fahrenheit 451,5504,Faber,person,4,4,0,0,4,4,4,0,4,4,0
3345,"Bradbury, Ray",Fahrenheit 451,5507,Guy,person,8,0,8,8,0,12,0,12,4,0,-12
3356,"Bradbury, Ray",Fahrenheit 451,5532,Guy,person,0,4,0,0,0,4,0,0,0,0,-4
3373,"Bradbury, Ray",Fahrenheit 451,5552,Mildred Montag,person,3,3,1,3,1,3,2,1,3,1,-1
3377,"Bradbury, Ray",Fahrenheit 451,5555,Guy,person,0,0,0,0,0,0,3,0,0,0,3
3381,"Bradbury, Ray",Fahrenheit 451,5561,Faber,person,0,1,0,0,0,0,0,0,0,0,0
3388,"Bradbury, Ray",Fahrenheit 451,5579,Guy,person,0,6,0,3,3,0,3,0,0,3,3
3393,"Bradbury, Ray",Fahrenheit 451,5583,Guy,person,0,0,0,0,5,0,10,0,0,10,10
3397,"Bradbury, Ray",Fahrenheit 451,5588,Guy,person,0,0,0,5,0,5,5,0,0,0,0
3400,"Bradbury, Ray",Fahrenheit 451,5588,Faber,person,0,0,0,5,0,5,5,0,0,0,0
3403,"Bradbury, Ray",Fahrenheit 451,5598,Mildred Montag,person,0,0,0,0,0,0,0,0,1,0,0
3405,"Bradbury, Ray",Fahrenheit 451,5599,Guy,person,3,3,3,3,3,3,3,0,3,3,0
3412,"Bradbury, Ray",Fahrenheit 451,5608,Faber,person,0,0,1,0,0,0,0,1,0,0,0
3416,"Bradbury, Ray",Fahrenheit 451,5621,Beatty,person,0,0,0,4,0,0,4,0,0,0,4
3418,"Bradbury, Ray",Fahrenheit 451,5621,Guy,person,0,0,0,4,0,0,4,0,0,0,4
3423,"Bradbury, Ray",Fahrenheit 451,5636,Guy,person,0,0,0,0,0,0,3,0,0,0,3
3426,"Bradbury, Ray",Fahrenheit 451,5641,Guy,person,3,0,3,3,0,9,0,3,0,3,-9
3436,"Bradbury, Ray",Fahrenheit 451,5655,Beatty,person,0,0,0,0,3,0,3,0,3,6,3
3437,"Bradbury, Ray",Fahrenheit 451,5655,Guy,person,0,0,0,0,3,0,3,0,3,6,3
3442,"Bradbury, Ray",Fahrenheit 451,5658,Beatty,person,0,5,0,0,5,0,5,0,0,5,5
3443,"Bradbury, Ray",Fahrenheit 451,5658,Mildred Montag,person,0,5,0,0,5,0,5,0,0,5,5
3453,"Bradbury, Ray",Fahrenheit 451,5665,Ben,person,0,0,0,0,0,0,0,0,0,2,0
3455,"Bradbury, Ray",Fahrenheit 451,5674,Guy,person,6,0,0,6,0,6,0,3,3,0,-6
3463,"Bradbury, Ray",Fahrenheit 451,5683,Guy,person,0,3,0,0,3,0,3,0,0,3,3
3468,"Bradbury, Ray",Fahrenheit 451,5687,Guy,person,0,3,0,0,3,3,3,0,0,0,0
3475,"Bradbury, Ray",Fahrenheit 451,5695,Guy,person,3,3,6,0,3,6,3,0,3,3,-3
3480,"Bradbury, Ray",Fahrenheit 451,5699,Guy,person,0,5,0,0,0,0,0,0,0,0,0
3483,"Bradbury, Ray",Fahrenheit 451,5699,Faber,person,0,5,0,0,0,0,0,0,0,0,0
3490,"Bradbury, Ray",Fahrenheit 451,5719,Ladies,person,1,1,0,2,1,3,0,1,0,1,-3
3492,"Bradbury, Ray",Fahrenheit 451,5725,Guy,person,4,4,4,4,8,8,12,4,4,8,4
3494,"Bradbury, Ray",Fahrenheit 451,5725,Faber,person,4,4,4,4,8,8,12,4,4,8,4
3501,"Bradbury, Ray",Fahrenheit 451,5736,Granger,person,0,3,0,0,0,0,0,0,0,0,0
3505,"Bradbury, Ray",Fahrenheit 451,5741,Beatty,person,0,0,1,0,0,2,1,1,0,1,-1
3508,"Bradbury, Ray",Fahrenheit 451,5747,Guy,person,0,0,0,0,0,4,4,0,0,0,0
3517,"Bradbury, Ray",Fahrenheit 451,5759,Mildred Montag,person,0,2,0,0,0,2,0,0,0,0,-2
3521,"Bradbury, Ray",Fahrenheit 451,5767,Guy,person,4,0,0,0,0,8,0,4,0,0,-8
3525,"Bradbury, Ray",Fahrenheit 451,5773,Guy,person,4,4,0,4,0,4,0,4,0,0,-4
3528,"Bradbury, Ray",Fahrenheit 451,5774,Mildred Montag,person,2,0,0,2,0,2,0,0,2,0,-2
3541,"Bradbury, Ray",Fahrenheit 451,5802,Guy,person,0,0,0,2,4,4,4,0,2,4,0
3552,"Bradbury, Ray",Fahrenheit 451,5822,Faber,person,0,0,0,0,0,0,2,0,0,0,2
3555,"Bradbury, Ray",Fahrenheit 451,5825,Guy,person,0,3,0,0,0,3,0,0,0,0,-3
3565,"Bradbury, Ray",Fahrenheit 451,5854,Granger,person,0,0,0,0,0,2,0,0,0,0,-2
3567,"Bradbury, Ray",Fahrenheit 451,5858,Mrs Phelps,person,0,0,0,2,0,2,0,2,4,0,-2
3571,"Bradbury, Ray",Fahrenheit 451,5865,Guy,person,0,3,0,0,0,0,0,0,0,0,0
3578,"Bradbury, Ray",Fahrenheit 451,5872,Granger,person,0,0,0,0,0,0,4,0,0,0,4
3581,"Bradbury, Ray",Fahrenheit 451,5879,Guy,person,4,0,0,0,0,8,4,0,0,0,-4
3583,"Bradbury, Ray",Fahrenheit 451,5879,Faber,person,4,0,0,0,0,8,4,0,0,0,-4
3587,"Bradbury, Ray",Fahrenheit 451,5889,Beatty,person,0,0,5,0,0,5,0,5,0,0,-5
3589,"Bradbury, Ray",Fahrenheit 451,5889,Guy,person,0,0,5,0,0,5,0,5,0,0,-5
3592,"Bradbury, Ray",Fahrenheit 451,5891,Faber,person,0,0,0,0,0,0,0,0,0,1,0
3602,"Bradbury, Ray",Fahrenheit 451,5903,Beatty,person,0,0,0,0,1,0,0,0,0,0,0
3604,"Bradbury, Ray",Fahrenheit 451,5904,Captain,person,0,0,0,0,2,0,4,0,0,2,4
3607,"Bradbury, Ray",Fahrenheit 451,5909,Beatty,person,1,0,1,1,0,1,0,1,0,0,-1
3612,"Bradbury, Ray",Fahrenheit 451,5922,Faber,person,0,0,0,0,0,0,0,0,1,0,0
3623,"Bradbury, Ray",Fahrenheit 451,5933,Guy,person,0,0,0,3,0,0,3,0,0,0,3
3627,"Bradbury, Ray",Fahrenheit 451,5941,Mildred Montag,person,0,0,0,0,1,0,1,0,1,0,1
3631,"Bradbury, Ray",Fahrenheit 451,5947,Guy,person,0,0,0,0,6,6,30,6,0,12,24
3643,"Bradbury, Ray",Fahrenheit 451,5967,Guy,person,3,3,0,3,0,3,9,3,3,3,6
3645,"Bradbury, Ray",Fahrenheit 451,5969,Lord,person,0,0,1,0,0,1,1,0,0,1,0
3649,"Bradbury, Ray",Fahrenheit 451,5972,Faber,person,0,4,0,0,2,0,2,0,0,2,2
3653,"Bradbury, Ray",Fahrenheit 451,5976,Guy,person,0,3,3,3,0,3,0,3,0,0,-3
3659,"Bradbury, Ray",Fahrenheit 451,5986,Faber,person,0,0,0,0,0,0,4,0,0,2,4
3661,"Bradbury, Ray",Fahrenheit 451,5989,Beatty,person,0,0,0,12,0,18,6,18,0,0,-12
3663,"Bradbury, Ray",Fahrenheit 451,5989,Guy,person,0,0,0,12,0,18,6,18,0,0,-12
3671,"Bradbury, Ray",Fahrenheit 451,5994,Guy,person,0,0,0,3,0,3,0,0,0,3,-3
3673,"Bradbury, Ray",Fahrenheit 451,5996,Ladies,person,0,1,0,0,0,0,1,0,0,1,1
3677,"Bradbury, Ray",Fahrenheit 451,6000,Mildred Montag,person,0,0,1,0,0,1,0,1,0,0,-1
3687,"Bradbury, Ray",Fahrenheit 451,6007,Guy,person,0,0,0,0,6,0,6,0,3,6,6
3696,"Bradbury, Ray",Fahrenheit 451,6015,Guy,person,0,0,0,3,0,6,0,3,0,3,-6
3698,"Bradbury, Ray",Fahrenheit 451,6018,Guy,person,0,0,0,0,0,0,4,0,0,0,4
3709,"Bradbury, Ray",Fahrenheit 451,6032,Guy,person,0,3,0,0,0,3,0,0,0,0,-3
3712,"Bradbury, Ray",Fahrenheit 451,6034,Guy,person,0,0,0,4,0,8,0,0,4,8,-8
3714,"Bradbury, Ray",Fahrenheit 451,6034,Faber,person,0,0,0,4,0,8,0,0,4,8,-8
3720,"Bradbury, Ray",Fahrenheit 451,6049,Guy,person,0,0,0,0,0,5,0,0,0,0,-5
3723,"Bradbury, Ray",Fahrenheit 451,6049,Granger,person,0,0,0,0,0,5,0,0,0,0,-5
3729,"Bradbury, Ray",Fahrenheit 451,6058,Ruth,person,0,0,0,6,0,0,24,0,0,6,24
3736,"Bradbury, Ray",Fahrenheit 451,6081,Guy,person,0,0,0,0,0,0,3,0,0,0,3
3741,"Bradbury, Ray",Fahrenheit 451,6088,Guy,person,0,0,3,0,0,6,3,0,0,3,-3
3748,"Bradbury, Ray",Fahrenheit 451,6100,Faber,person,0,1,0,0,0,0,1,0,0,1,1
3753,"Bradbury, Ray",Fahrenheit 451,6107,Fred Clement,person,0,0,0,0,2,0,4,0,0,6,4
3754,"Bradbury, Ray",Fahrenheit 451,6107,Thomas Hardy,person,0,0,0,0,2,0,4,0,0,6,4
3757,"Bradbury, Ray",Fahrenheit 451,6112,Guy,person,10,0,10,5,0,15,0,5,5,0,-15
3762,"Bradbury, Ray",Fahrenheit 451,6115,Mrs Phelps,person,9,0,6,9,0,6,3,6,0,0,-3
3765,"Bradbury, Ray",Fahrenheit 451,6122,Clarisse,person,1,1,0,0,0,0,1,1,0,0,1
3767,"Bradbury, Ray",Fahrenheit 451,6125,Guy,person,0,0,0,0,0,0,3,0,0,0,3
3770,"Bradbury, Ray",Fahrenheit 451,6128,Beatty,person,1,1,2,1,0,3,1,2,1,0,-2
3771,"Bradbury, Ray",Fahrenheit 451,6129,Mildred Montag,person,0,0,0,1,0,0,0,0,0,0,0
3774,"Bradbury, Ray",Fahrenheit 451,6135,Mildred Montag,person,0,0,0,0,0,1,0,1,0,0,-1
3777,"Bradbury, Ray",Fahrenheit 451,6138,Guy,person,0,4,0,0,4,0,4,0,0,4,4
3788,"Bradbury, Ray",Fahrenheit 451,6154,Mildred Montag,person,0,1,0,0,1,0,1,0,1,0,1
3795,"Bradbury, Ray",Fahrenheit 451,6163,Lord,person,0,1,1,0,1,1,2,1,1,2,1
3799,"Bradbury, Ray",Fahrenheit 451,6165,Guy,person,5,10,5,0,5,5,10,0,5,5,5
3803,"Bradbury, Ray",Fahrenheit 451,6171,Mildred Montag,person,0,0,0,0,0,2,0,0,0,0,-2
3807,"Atwood, Margaret",The Handmaid's Tale,6190,Aunt Lydia,person,1,0,1,0,0,1,1,1,0,1,0
