,author,title,sentence_nr,entity,kind,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
5134,"Atwood, Margaret",The Handmaid's Tale,8554,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,1,2
5137,"Atwood, Margaret",The Handmaid's Tale,8562,Elizabeth,person,0,0,0,4,2,4,4,4,0,2,0
5143,"Atwood, Margaret",The Handmaid's Tale,8571,Rita,person,0,0,0,0,0,0,2,0,0,2,2
5145,"Atwood, Margaret",The Handmaid's Tale,8575,Moira,person,0,0,0,0,0,0,1,0,0,1,1
5179,"Atwood, Margaret",The Handmaid's Tale,8632,Luke,person,0,6,0,0,0,0,0,0,0,0,0
5182,"Atwood, Margaret",The Handmaid's Tale,8633,Aunt Lydia,person,0,3,0,3,0,0,3,0,0,3,3
5189,"Atwood, Margaret",The Handmaid's Tale,8644,Aunt Lydia,person,2,0,0,2,0,4,6,0,0,4,2
5190,"Atwood, Margaret",The Handmaid's Tale,8644,Elizabeth,person,2,0,0,2,0,4,6,0,0,4,2
5200,"Atwood, Margaret",The Handmaid's Tale,8668,Don,person,0,1,0,1,0,1,1,1,0,1,0
5213,"Atwood, Margaret",The Handmaid's Tale,8697,Aunt Lydia,person,0,2,0,0,2,0,4,0,2,4,4
5214,"Atwood, Margaret",The Handmaid's Tale,8697,Saint Paul,person,0,2,0,0,2,0,4,0,2,4,4
5215,"Atwood, Margaret",The Handmaid's Tale,8699,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
5229,"Atwood, Margaret",The Handmaid's Tale,8727,Janine,person,2,6,0,2,2,2,2,2,0,4,0
5251,"Atwood, Margaret",The Handmaid's Tale,8766,Ofglen,person,3,0,0,3,0,3,0,3,3,3,-3
5273,"Atwood, Margaret",The Handmaid's Tale,8810,Elizabeth,person,0,0,0,0,0,0,3,0,0,3,3
5278,"Atwood, Margaret",The Handmaid's Tale,8814,Nick,person,0,2,0,2,0,0,0,0,0,0,0
5286,"Atwood, Margaret",The Handmaid's Tale,8821,Moira,person,4,0,4,4,0,4,0,4,0,0,-4
5302,"Atwood, Margaret",The Handmaid's Tale,8830,Aunt Lydia,person,0,3,3,3,0,3,3,3,0,3,0
5304,"Atwood, Margaret",The Handmaid's Tale,8833,Serena,person,0,8,0,0,4,0,4,0,0,0,4
5320,"Atwood, Margaret",The Handmaid's Tale,8856,Don,person,0,0,0,0,0,1,0,0,0,0,-1
5339,"Atwood, Margaret",The Handmaid's Tale,8882,Moira,person,0,0,0,3,0,3,0,3,0,0,-3
5343,"Atwood, Margaret",The Handmaid's Tale,8891,Serena,person,0,4,4,4,8,4,8,4,4,4,4
5356,"Atwood, Margaret",The Handmaid's Tale,8914,Elizabeth,person,0,0,0,0,0,0,1,0,0,1,1
5363,"Atwood, Margaret",The Handmaid's Tale,8933,Rita,person,2,0,2,2,0,2,0,2,0,0,-2
5365,"Atwood, Margaret",The Handmaid's Tale,8935,Janine,person,0,4,0,0,0,4,4,0,0,4,0
5370,"Atwood, Margaret",The Handmaid's Tale,8942,Aunt Lydia,person,1,3,1,1,2,1,3,1,2,3,2
5372,"Atwood, Margaret",The Handmaid's Tale,8944,Serena,person,0,6,0,0,6,0,6,0,0,6,6
5399,"Atwood, Margaret",The Handmaid's Tale,8989,Janine,person,4,0,6,4,0,6,0,2,4,0,-6
5429,"Atwood, Margaret",The Handmaid's Tale,9041,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,1,2
5453,"Atwood, Margaret",The Handmaid's Tale,9096,Elizabeth,person,0,0,0,0,0,0,1,0,0,1,1
5455,"Atwood, Margaret",The Handmaid's Tale,9097,Luke,person,0,0,0,0,0,2,0,0,0,0,-2
5464,"Atwood, Margaret",The Handmaid's Tale,9110,Luke,person,0,0,0,0,0,0,1,0,0,0,1
5472,"Atwood, Margaret",The Handmaid's Tale,9121,Elizabeth,person,0,0,0,1,0,1,1,0,0,1,0
5478,"Atwood, Margaret",The Handmaid's Tale,9132,Rita,person,0,2,0,0,1,0,3,0,0,2,3
5483,"Atwood, Margaret",The Handmaid's Tale,9149,Aunt Lydia,person,0,0,0,2,0,0,4,0,0,4,4
5492,"Atwood, Margaret",The Handmaid's Tale,9158,Aunt Lydia,person,0,0,0,0,4,0,6,0,0,6,6
5496,"Atwood, Margaret",The Handmaid's Tale,9164,Moira,person,0,2,0,2,2,6,2,2,0,0,-4
5498,"Atwood, Margaret",The Handmaid's Tale,9165,Don,person,0,1,0,0,1,1,1,1,0,1,0
5502,"Atwood, Margaret",The Handmaid's Tale,9170,Serena,person,0,0,0,0,4,0,4,0,0,0,4
5508,"Atwood, Margaret",The Handmaid's Tale,9174,Luke,person,2,0,2,0,0,2,0,0,0,0,-2
5517,"Atwood, Margaret",The Handmaid's Tale,9184,Moira,person,0,0,1,1,0,1,0,1,0,0,-1
5527,"Atwood, Margaret",The Handmaid's Tale,9207,Aunt Lydia,person,0,0,0,0,0,1,1,0,0,1,0
5536,"Atwood, Margaret",The Handmaid's Tale,9221,Aunt Lydia,person,0,4,0,0,4,0,8,0,4,8,8
5538,"Atwood, Margaret",The Handmaid's Tale,9221,Janine,person,0,4,0,0,4,0,8,0,4,8,8
5543,"Atwood, Margaret",The Handmaid's Tale,9225,Serena,person,5,0,5,10,10,10,10,10,0,0,0
5548,"Atwood, Margaret",The Handmaid's Tale,9228,Luke,person,1,0,0,0,0,1,0,1,0,0,-1
5568,"Atwood, Margaret",The Handmaid's Tale,9261,Martha,person,0,1,0,0,1,1,2,1,0,2,1
5569,"Atwood, Margaret",The Handmaid's Tale,9262,Aunt Lydia,person,0,0,1,1,0,1,1,1,0,1,0
5573,"Atwood, Margaret",The Handmaid's Tale,9274,Janine,person,0,0,0,0,0,4,2,4,2,0,-2
5575,"Atwood, Margaret",The Handmaid's Tale,9279,Luke,person,0,0,0,0,0,0,0,0,0,1,0
5593,"Atwood, Margaret",The Handmaid's Tale,9318,Rita,person,1,1,1,0,1,1,2,0,1,2,1
5601,"Atwood, Margaret",The Handmaid's Tale,9336,Moira,person,4,0,0,4,0,4,0,4,4,0,-4
5622,"Atwood, Margaret",The Handmaid's Tale,9376,Luke,person,3,0,0,6,0,9,6,9,3,3,-3
5624,"Atwood, Margaret",The Handmaid's Tale,9380,Aunt Lydia,person,3,0,3,3,0,3,3,3,0,3,0
5625,"Atwood, Margaret",The Handmaid's Tale,9380,Janine,person,3,0,3,3,0,3,3,3,0,3,0
5630,"Atwood, Margaret",The Handmaid's Tale,9386,Don,person,0,0,0,0,0,0,0,0,1,0,0
5640,"Atwood, Margaret",The Handmaid's Tale,9409,Serena,person,0,0,0,0,4,0,4,0,0,0,4
5647,"Atwood, Margaret",The Handmaid's Tale,9417,Rita,person,1,0,1,1,0,1,0,1,0,0,-1
5653,"Atwood, Margaret",The Handmaid's Tale,9421,Luke,person,0,0,2,0,0,2,0,0,0,0,-2
5655,"Atwood, Margaret",The Handmaid's Tale,9423,Moira,person,1,0,2,0,0,2,0,0,0,0,-2
5659,"Atwood, Margaret",The Handmaid's Tale,9432,Don,person,2,0,2,2,0,2,0,0,2,0,-2
5664,"Atwood, Margaret",The Handmaid's Tale,9446,Aunt Lydia,person,0,1,0,0,0,0,1,0,0,1,1
5674,"Atwood, Margaret",The Handmaid's Tale,9465,Aunt Lydia,person,0,0,0,0,2,0,4,0,2,4,4
5687,"Atwood, Margaret",The Handmaid's Tale,9492,Rita,person,1,1,0,3,0,4,0,3,1,0,-4
5693,"Atwood, Margaret",The Handmaid's Tale,9508,Janine,person,2,0,2,2,0,2,0,2,0,0,-2
5703,"Atwood, Margaret",The Handmaid's Tale,9527,Aunt Lydia,person,0,2,1,0,3,1,5,0,2,3,4
5716,"Atwood, Margaret",The Handmaid's Tale,9546,Rita,person,1,0,2,1,0,4,2,0,0,1,-2
5717,"Atwood, Margaret",The Handmaid's Tale,9547,Moira,person,0,0,0,0,0,0,0,0,1,0,0
5728,"Atwood, Margaret",The Handmaid's Tale,9558,Luke,person,0,2,0,2,0,0,0,0,0,0,0
5729,"Atwood, Margaret",The Handmaid's Tale,9560,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
5736,"Atwood, Margaret",The Handmaid's Tale,9569,Elizabeth,person,0,3,0,0,3,0,6,0,3,6,6
5742,"Atwood, Margaret",The Handmaid's Tale,9576,Rita,person,2,0,1,2,0,4,1,2,0,1,-3
5756,"Atwood, Margaret",The Handmaid's Tale,9610,Nick,person,0,2,0,2,0,2,2,0,2,2,0
5767,"Atwood, Margaret",The Handmaid's Tale,9646,Elizabeth,person,0,2,2,0,0,4,2,0,0,2,-2
5768,"Atwood, Margaret",The Handmaid's Tale,9646,Moira,person,0,2,2,0,0,4,2,0,0,2,-2
5792,"Atwood, Margaret",The Handmaid's Tale,9691,Luke,person,1,0,1,1,0,1,0,1,0,0,-1
5795,"Atwood, Margaret",The Handmaid's Tale,9700,Moira,person,0,0,0,0,0,0,2,0,0,0,2
5802,"Atwood, Margaret",The Handmaid's Tale,9713,Aunt Lydia,person,0,0,0,0,0,0,2,2,0,2,2
5804,"Atwood, Margaret",The Handmaid's Tale,9716,Ofglen,person,0,1,1,0,1,0,1,0,1,1,1
5805,"Atwood, Margaret",The Handmaid's Tale,9717,Serena,person,5,5,0,5,5,0,5,0,0,5,5
5820,"Atwood, Margaret",The Handmaid's Tale,9734,Luke,person,0,0,0,0,3,3,6,3,0,0,3
5823,"Atwood, Margaret",The Handmaid's Tale,9741,Serena,person,0,5,0,5,10,0,20,5,5,10,20
5830,"Atwood, Margaret",The Handmaid's Tale,9746,Luke,person,2,0,2,0,0,2,0,0,0,0,-2
5839,"Atwood, Margaret",The Handmaid's Tale,9769,Serena,person,0,0,0,0,0,1,0,0,1,0,-1
5840,"Atwood, Margaret",The Handmaid's Tale,9770,Don,person,1,0,1,1,0,1,1,1,1,0,0
5862,"Atwood, Margaret",The Handmaid's Tale,9805,Luke,person,0,2,0,0,2,0,4,0,2,2,4
5868,"Atwood, Margaret",The Handmaid's Tale,9812,Luke,person,1,0,0,1,0,1,0,1,0,0,-1
5872,"Atwood, Margaret",The Handmaid's Tale,9825,Adam,person,0,4,0,4,4,0,4,0,0,4,4
5886,"Atwood, Margaret",The Handmaid's Tale,9844,Aunt Lydia,person,0,0,0,0,0,0,3,0,0,3,3
5887,"Atwood, Margaret",The Handmaid's Tale,9844,Janine,person,0,0,0,0,0,0,3,0,0,3,3
5895,"Atwood, Margaret",The Handmaid's Tale,9879,Elizabeth,person,0,0,3,0,0,3,6,0,0,3,3
5896,"Atwood, Margaret",The Handmaid's Tale,9879,Janine,person,0,0,3,0,0,3,6,0,0,3,3
5904,"Atwood, Margaret",The Handmaid's Tale,9897,Aunt Lydia,person,3,0,3,3,0,6,3,3,0,3,-3
5909,"Atwood, Margaret",The Handmaid's Tale,9903,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
5915,"Atwood, Margaret",The Handmaid's Tale,9916,Luke,person,1,0,1,0,0,1,0,0,0,0,-1
5920,"Atwood, Margaret",The Handmaid's Tale,9927,Aunt Lydia,person,0,0,0,0,0,0,3,0,0,3,3
5921,"Atwood, Margaret",The Handmaid's Tale,9927,Janine,person,0,0,0,0,0,0,3,0,0,3,3
5926,"Atwood, Margaret",The Handmaid's Tale,9938,Rachel,person,0,0,0,0,0,0,2,0,0,2,2
5930,"Atwood, Margaret",The Handmaid's Tale,9941,Rita,person,0,0,0,0,0,0,3,0,1,0,3
5941,"Atwood, Margaret",The Handmaid's Tale,9968,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
5948,"Atwood, Margaret",The Handmaid's Tale,9973,Luke,person,0,3,0,0,0,0,0,0,0,3,0
5955,"Atwood, Margaret",The Handmaid's Tale,9992,Luke,person,0,1,0,0,0,0,0,0,0,0,0
5961,"Atwood, Margaret",The Handmaid's Tale,10006,Martha,person,0,0,0,0,0,0,1,0,0,0,1
5966,"Atwood, Margaret",The Handmaid's Tale,10012,Ofglen,person,0,0,0,0,0,2,0,2,2,0,-2
5969,"Atwood, Margaret",The Handmaid's Tale,10015,Nick,person,6,0,2,2,0,6,2,2,0,0,-4
5983,"Atwood, Margaret",The Handmaid's Tale,10035,Ofglen,person,0,0,0,0,0,0,3,0,0,0,3
6000,"Atwood, Margaret",The Handmaid's Tale,10083,Don,person,0,0,0,0,0,0,1,0,0,0,1
6021,"Atwood, Margaret",The Handmaid's Tale,10139,Serena,person,0,5,0,0,5,0,5,0,5,0,5
6028,"Atwood, Margaret",The Handmaid's Tale,10142,Luke,person,0,0,0,0,1,0,1,0,0,1,1
6034,"Atwood, Margaret",The Handmaid's Tale,10152,Mildred Montag,person,2,2,0,2,0,2,0,2,0,0,-2
6048,"Atwood, Margaret",The Handmaid's Tale,10173,Aunt Lydia,person,2,0,2,0,0,2,2,2,0,2,0
6050,"Atwood, Margaret",The Handmaid's Tale,10175,Ofglen,person,0,0,1,0,0,0,0,0,0,0,0
6051,"Atwood, Margaret",The Handmaid's Tale,10179,Serena,person,0,0,0,0,4,0,4,0,0,0,4
6056,"Atwood, Margaret",The Handmaid's Tale,10181,Katharine Hepburn,person,0,2,0,0,2,0,2,0,2,0,2
6063,"Atwood, Margaret",The Handmaid's Tale,10191,Moira,person,6,0,6,6,0,6,0,6,0,0,-6
6065,"Atwood, Margaret",The Handmaid's Tale,10191,Don,person,6,0,6,6,0,6,0,6,0,0,-6
6067,"Atwood, Margaret",The Handmaid's Tale,10198,Nick,person,0,0,0,0,0,0,6,0,0,0,6
6085,"Atwood, Margaret",The Handmaid's Tale,10255,Steven,person,2,0,0,0,0,2,0,0,0,0,-2
6088,"Atwood, Margaret",The Handmaid's Tale,10261,Aunt Lydia,person,0,0,0,0,0,0,3,0,0,3,3
6095,"Atwood, Margaret",The Handmaid's Tale,10268,Serena,person,0,0,0,0,4,0,4,0,0,0,4
6109,"Atwood, Margaret",The Handmaid's Tale,10283,Janine,person,3,0,3,0,3,3,6,0,0,9,3
6117,"Atwood, Margaret",The Handmaid's Tale,10293,Serena,person,0,0,0,0,1,0,1,0,0,1,1
6121,"Atwood, Margaret",The Handmaid's Tale,10301,Moira,person,0,0,0,0,0,1,0,0,0,0,-1
6141,"Atwood, Margaret",The Handmaid's Tale,10324,Don,person,0,1,0,1,0,1,0,1,0,0,-1
6159,"Atwood, Margaret",The Handmaid's Tale,10369,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
6160,"Atwood, Margaret",The Handmaid's Tale,10376,Luke,person,1,1,0,1,1,0,1,0,1,1,1
6161,"Atwood, Margaret",The Handmaid's Tale,10382,Serena,person,0,0,0,0,4,0,4,0,0,0,4
6167,"Atwood, Margaret",The Handmaid's Tale,10389,Moira,person,0,0,0,0,0,0,1,0,0,0,1
6173,"Atwood, Margaret",The Handmaid's Tale,10406,Luke,person,2,2,0,0,0,2,0,0,0,2,-2
6196,"Atwood, Margaret",The Handmaid's Tale,10461,Aunt Lydia,person,0,0,0,0,0,4,8,0,0,4,4
6198,"Atwood, Margaret",The Handmaid's Tale,10461,Janine,person,0,0,0,0,0,4,8,0,0,4,4
6207,"Atwood, Margaret",The Handmaid's Tale,10481,Serena,person,0,2,0,0,0,0,1,0,0,0,1
6209,"Atwood, Margaret",The Handmaid's Tale,10489,Martha,person,0,0,0,0,2,0,4,0,0,2,4
6232,"Atwood, Margaret",The Handmaid's Tale,10538,Ofglen,person,0,3,0,0,3,0,3,0,0,3,3
6263,"Atwood, Margaret",The Handmaid's Tale,10598,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
6270,"Atwood, Margaret",The Handmaid's Tale,10612,Serena,person,0,0,0,0,4,0,4,0,0,0,4
6276,"Atwood, Margaret",The Handmaid's Tale,10617,Moira,person,0,0,0,0,1,0,1,0,0,1,1
6279,"Atwood, Margaret",The Handmaid's Tale,10627,Aunt Lydia,person,0,0,0,1,0,0,1,0,0,1,1
6292,"Atwood, Margaret",The Handmaid's Tale,10640,Moira,person,0,0,0,0,0,0,3,0,0,0,3
6304,"Atwood, Margaret",The Handmaid's Tale,10661,Aunt Lydia,person,0,0,1,1,0,1,1,1,0,1,0
6324,"Atwood, Margaret",The Handmaid's Tale,10700,Moira,person,0,1,0,0,1,1,1,1,0,1,0
6336,"Atwood, Margaret",The Handmaid's Tale,10718,Aunt Lydia,person,0,0,1,0,1,1,2,0,0,1,1
6337,"Atwood, Margaret",The Handmaid's Tale,10720,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,2,2
6339,"Atwood, Margaret",The Handmaid's Tale,10721,Serena,person,0,4,0,0,0,4,0,0,0,0,-4
6343,"Atwood, Margaret",The Handmaid's Tale,10732,Aunt Lydia,person,1,0,1,1,0,1,2,1,0,1,1
6344,"Atwood, Margaret",The Handmaid's Tale,10735,Serena,person,12,4,4,4,8,0,8,0,4,4,8
6366,"Atwood, Margaret",The Handmaid's Tale,10777,Don,person,0,0,0,0,0,0,0,0,1,0,0
6373,"Atwood, Margaret",The Handmaid's Tale,10790,Ofglen,person,2,0,0,0,0,0,2,0,2,0,2
6382,"Atwood, Margaret",The Handmaid's Tale,10812,Janine,person,0,0,0,0,0,0,0,0,0,2,0
6395,"Atwood, Margaret",The Handmaid's Tale,10838,Serena,person,0,8,0,4,12,0,16,0,4,4,16
6416,"Atwood, Margaret",The Handmaid's Tale,10870,Martha,person,0,2,0,0,0,2,0,0,0,0,-2
6429,"Atwood, Margaret",The Handmaid's Tale,10895,Elizabeth,person,0,0,0,0,0,0,1,0,0,1,1
6462,"Atwood, Margaret",The Handmaid's Tale,10956,Elizabeth,person,0,0,0,0,0,0,4,0,0,4,4
6463,"Atwood, Margaret",The Handmaid's Tale,10956,Moira,person,0,0,0,0,0,0,4,0,0,4,4
6469,"Atwood, Margaret",The Handmaid's Tale,10967,Janine,person,0,2,0,0,2,0,4,0,0,2,4
6479,"Atwood, Margaret",The Handmaid's Tale,10986,Serena,person,0,0,0,0,4,0,4,0,0,0,4
6485,"Atwood, Margaret",The Handmaid's Tale,10992,Aunt Lydia,person,0,0,0,0,4,0,12,0,0,8,12
6486,"Atwood, Margaret",The Handmaid's Tale,10992,Aunt Helena,person,0,0,0,0,4,0,12,0,0,8,12
6487,"Atwood, Margaret",The Handmaid's Tale,10992,Helen,person,0,0,0,0,4,0,12,0,0,8,12
6495,"Atwood, Margaret",The Handmaid's Tale,11012,Aunt Lydia,person,0,0,0,0,0,3,3,0,0,3,0
6522,"Atwood, Margaret",The Handmaid's Tale,11049,Martha,person,0,0,0,0,0,0,2,0,0,2,2
6530,"Atwood, Margaret",The Handmaid's Tale,11060,Ofglen,person,2,2,0,2,0,2,2,0,2,0,0
6535,"Atwood, Margaret",The Handmaid's Tale,11070,Elizabeth,person,0,0,2,0,0,2,4,0,0,4,2
6536,"Atwood, Margaret",The Handmaid's Tale,11070,Moira,person,0,0,2,0,0,2,4,0,0,4,2
6539,"Atwood, Margaret",The Handmaid's Tale,11077,Aunt Lydia,person,0,0,0,0,0,0,4,0,0,4,4
6540,"Atwood, Margaret",The Handmaid's Tale,11077,Elizabeth,person,0,0,0,0,0,0,4,0,0,4,4
6548,"Atwood, Margaret",The Handmaid's Tale,11090,Luke,person,0,3,0,0,3,0,3,0,3,3,3
6563,"Atwood, Margaret",The Handmaid's Tale,11112,Aunt Helena,person,0,8,8,8,8,8,12,8,8,16,4
6564,"Atwood, Margaret",The Handmaid's Tale,11112,Helen,person,0,8,8,8,8,8,12,8,8,16,4
6570,"Atwood, Margaret",The Handmaid's Tale,11116,Martha,person,0,0,0,0,0,2,0,0,0,0,-2
6574,"Atwood, Margaret",The Handmaid's Tale,11129,Aunt Lydia,person,1,0,1,1,0,1,1,1,0,1,0
6586,"Atwood, Margaret",The Handmaid's Tale,11155,Aunt Lydia,person,0,0,0,0,0,0,3,0,0,3,3
6599,"Atwood, Margaret",The Handmaid's Tale,11178,Don,person,0,0,0,0,0,1,0,0,0,1,-1
6601,"Atwood, Margaret",The Handmaid's Tale,11183,Aunt Lydia,person,0,0,0,0,1,0,2,0,0,2,2
6630,"Atwood, Margaret",The Handmaid's Tale,11286,Nick,person,0,2,0,2,0,2,2,0,2,2,0
6642,"Atwood, Margaret",The Handmaid's Tale,11316,Serena,person,4,0,4,0,4,4,4,0,0,0,0
6648,"Atwood, Margaret",The Handmaid's Tale,11323,Moira,person,0,0,2,2,0,2,0,0,0,0,-2
6650,"Atwood, Margaret",The Handmaid's Tale,11324,Serena,person,0,0,0,0,4,0,4,0,0,0,4
6659,"Atwood, Margaret",The Handmaid's Tale,11342,Serena,person,0,3,0,0,6,0,6,0,0,3,6
6668,"Le Guin, Ursula K.",The Word for World is Forest,11355,Don,person,0,0,1,0,0,1,2,1,0,1,1
6671,"Le Guin, Ursula K.",The Word for World is Forest,11360,Don,person,0,0,2,0,0,2,2,2,0,2,0
6673,"Le Guin, Ursula K.",The Word for World is Forest,11363,Don,person,0,0,0,0,0,0,2,1,0,1,2
6682,"Le Guin, Ursula K.",The Word for World is Forest,11377,Lyubov,person,0,1,0,0,1,0,1,0,0,0,1
6690,"Le Guin, Ursula K.",The Word for World is Forest,11386,Lyubov,person,0,5,0,0,5,5,10,0,5,0,5
6691,"Le Guin, Ursula K.",The Word for World is Forest,11386,Selver,person,0,5,0,0,5,5,10,0,5,0,5
6692,"Le Guin, Ursula K.",The Word for World is Forest,11386,Tubab,person,0,5,0,0,5,5,10,0,5,0,5
6693,"Le Guin, Ursula K.",The Word for World is Forest,11389,Don,person,0,0,0,0,4,0,8,0,0,8,8
6694,"Le Guin, Ursula K.",The Word for World is Forest,11389,Lyubov,person,0,0,0,0,4,0,8,0,0,8,8
6700,"Le Guin, Ursula K.",The Word for World is Forest,11398,Selver,person,0,1,0,0,1,0,1,0,1,0,1
6701,"Le Guin, Ursula K.",The Word for World is Forest,11399,Don,person,0,0,0,0,0,0,2,0,0,2,2
6703,"Le Guin, Ursula K.",The Word for World is Forest,11400,Lyubov,person,1,0,0,1,0,1,0,1,0,0,-1
6704,"Le Guin, Ursula K.",The Word for World is Forest,11401,Don,person,0,2,0,1,0,0,1,0,0,1,1
6706,"Le Guin, Ursula K.",The Word for World is Forest,11410,Lyubov,person,0,1,0,0,0,0,0,0,0,0,0
6707,"Le Guin, Ursula K.",The Word for World is Forest,11417,Don,person,0,0,0,0,0,0,4,0,0,4,4
6708,"Le Guin, Ursula K.",The Word for World is Forest,11417,Aabi,person,0,0,0,0,0,0,4,0,0,4,4
6711,"Le Guin, Ursula K.",The Word for World is Forest,11420,Lyubov,person,0,0,0,0,0,0,2,0,0,0,2
6714,"Le Guin, Ursula K.",The Word for World is Forest,11434,Aabi,person,4,2,0,2,2,2,2,0,4,2,0
6716,"Le Guin, Ursula K.",The Word for World is Forest,11435,Don,person,6,3,3,6,0,6,6,3,3,6,0
6717,"Le Guin, Ursula K.",The Word for World is Forest,11435,Lyubov,person,6,3,3,6,0,6,6,3,3,6,0
6722,"Le Guin, Ursula K.",The Word for World is Forest,11437,Don,person,0,0,0,0,0,0,3,0,0,0,3
6727,"Le Guin, Ursula K.",The Word for World is Forest,11453,Lyubov,person,0,3,0,3,6,9,6,3,6,6,-3
6732,"Le Guin, Ursula K.",The Word for World is Forest,11455,Selver,person,0,0,0,0,0,2,0,2,0,0,-2
6737,"Le Guin, Ursula K.",The Word for World is Forest,11457,Selver,person,0,0,0,1,0,1,0,0,1,0,-1
6738,"Le Guin, Ursula K.",The Word for World is Forest,11458,Don,person,0,0,0,0,0,1,1,0,1,1,0
6741,"Le Guin, Ursula K.",The Word for World is Forest,11461,Don,person,3,0,0,3,3,3,15,0,0,9,12
6742,"Le Guin, Ursula K.",The Word for World is Forest,11461,Smith Land,person,3,0,0,3,3,3,15,0,0,9,12
6743,"Le Guin, Ursula K.",The Word for World is Forest,11462,Don,person,0,0,0,0,0,0,1,0,0,1,1
6746,"Le Guin, Ursula K.",The Word for World is Forest,11464,Lyubov,person,2,4,2,0,4,2,6,0,2,4,4
6749,"Le Guin, Ursula K.",The Word for World is Forest,11471,Gosse,person,0,3,0,0,0,0,0,0,0,3,0
6755,"Le Guin, Ursula K.",The Word for World is Forest,11473,Selver,person,0,0,0,0,0,0,2,0,0,2,2
6756,"Le Guin, Ursula K.",The Word for World is Forest,11476,Don,person,1,1,1,1,1,1,2,1,1,2,1
6761,"Le Guin, Ursula K.",The Word for World is Forest,11479,Smith Camp,person,8,0,4,8,0,12,0,4,0,4,-12
6769,"Le Guin, Ursula K.",The Word for World is Forest,11490,Tubab,person,3,0,0,6,0,6,0,0,0,0,-6
6770,"Le Guin, Ursula K.",The Word for World is Forest,11498,Selver,person,0,0,0,0,0,0,0,0,0,1,0
6772,"Le Guin, Ursula K.",The Word for World is Forest,11499,Don,person,12,0,3,6,0,12,3,6,0,6,-9
6773,"Le Guin, Ursula K.",The Word for World is Forest,11499,Smith Camp,person,12,0,3,6,0,12,3,6,0,6,-9
6774,"Le Guin, Ursula K.",The Word for World is Forest,11501,Selver,person,0,1,0,0,0,0,0,0,0,0,0
6786,"Le Guin, Ursula K.",The Word for World is Forest,11516,Selver,person,2,0,2,0,0,2,0,2,0,0,-2
6791,"Le Guin, Ursula K.",The Word for World is Forest,11525,Lyubov,person,0,0,0,0,0,2,0,0,0,0,-2
6792,"Le Guin, Ursula K.",The Word for World is Forest,11525,Selver,person,0,0,0,0,0,2,0,0,0,0,-2
6798,"Le Guin, Ursula K.",The Word for World is Forest,11531,Lyubov,person,0,0,0,0,0,0,3,0,0,0,3
6799,"Le Guin, Ursula K.",The Word for World is Forest,11531,Selver,person,0,0,0,0,0,0,3,0,0,0,3
6804,"Le Guin, Ursula K.",The Word for World is Forest,11545,Lyubov,person,0,0,0,0,2,0,2,0,0,2,2
6807,"Le Guin, Ursula K.",The Word for World is Forest,11546,Howe,person,0,0,0,0,0,0,0,0,0,3,0
6809,"Le Guin, Ursula K.",The Word for World is Forest,11549,Lyubov,person,2,2,0,0,0,0,2,0,2,0,2
6818,"Le Guin, Ursula K.",The Word for World is Forest,11569,Lyubov,person,0,0,0,0,0,3,0,0,0,0,-3
6819,"Le Guin, Ursula K.",The Word for World is Forest,11573,Selver,person,0,0,0,0,0,0,1,0,0,1,1
6821,"Le Guin, Ursula K.",The Word for World is Forest,11574,Lyubov,person,0,0,0,0,2,0,2,0,0,2,2
6824,"Le Guin, Ursula K.",The Word for World is Forest,11582,Don,person,0,0,0,0,0,0,1,0,0,1,1
6830,"Le Guin, Ursula K.",The Word for World is Forest,11588,Lyubov,person,0,0,0,0,0,5,5,5,5,5,0
6831,"Le Guin, Ursula K.",The Word for World is Forest,11588,Selver,person,0,0,0,0,0,5,5,5,5,5,0
6833,"Le Guin, Ursula K.",The Word for World is Forest,11593,Aabi,person,0,0,0,0,1,0,1,0,0,0,1
6836,"Le Guin, Ursula K.",The Word for World is Forest,11599,Smith Camp,person,0,0,0,0,2,0,2,0,0,4,2
6846,"Le Guin, Ursula K.",The Word for World is Forest,11610,Lyubov,person,0,0,0,0,1,0,1,0,0,1,1
6851,"Le Guin, Ursula K.",The Word for World is Forest,11625,Don,person,0,0,0,0,0,0,2,0,0,2,2
6867,"Le Guin, Ursula K.",The Word for World is Forest,11645,Don,person,0,0,0,2,0,2,10,0,2,8,8
6874,"Le Guin, Ursula K.",The Word for World is Forest,11658,Gosse,person,3,0,3,3,0,3,0,0,0,3,-3
6876,"Le Guin, Ursula K.",The Word for World is Forest,11659,Lyubov,person,0,0,0,0,0,2,0,2,2,0,-2
6879,"Le Guin, Ursula K.",The Word for World is Forest,11665,Selver,person,2,2,2,2,0,2,2,4,2,0,0
6885,"Le Guin, Ursula K.",The Word for World is Forest,11677,Gosse,person,9,3,6,6,3,9,9,9,3,3,0
