,author,title,sentence_nr,entity,kind,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
3232,"Bradbury, Ray",Fahrenheit 451,5524,Clarisse,person,0,0,0,0,0,1,1,0,0,0,0
3236,"Bradbury, Ray",Fahrenheit 451,5527,Guy,person,0,8,0,4,16,0,20,4,8,8,20
3241,"Bradbury, Ray",Fahrenheit 451,5533,Mildred Montag,person,0,0,0,1,0,1,0,1,1,0,-1
3244,"Bradbury, Ray",Fahrenheit 451,5537,Guy,person,0,0,0,0,0,3,0,0,0,0,-3
3253,"Bradbury, Ray",Fahrenheit 451,5557,Marcus,person,0,0,0,0,0,0,3,0,0,0,3
3255,"Bradbury, Ray",Fahrenheit 451,5559,Guy,person,3,3,0,0,3,0,3,0,3,3,3
3259,"Bradbury, Ray",Fahrenheit 451,5566,Don,person,2,0,0,2,0,4,0,4,0,0,-4
3260,"Bradbury, Ray",Fahrenheit 451,5566,Faber,person,2,0,0,2,0,4,0,4,0,0,-4
3264,"Bradbury, Ray",Fahrenheit 451,5576,Guy,person,0,0,0,0,0,4,0,0,0,0,-4
3278,"Bradbury, Ray",Fahrenheit 451,5603,Mildred Montag,person,2,0,2,2,0,2,0,2,0,0,-2
3284,"Bradbury, Ray",Fahrenheit 451,5610,Mildred Montag,person,4,2,0,2,0,4,0,4,0,0,-4
3285,"Bradbury, Ray",Fahrenheit 451,5610,Clarisse,person,4,2,0,2,0,4,0,4,0,0,-4
3287,"Bradbury, Ray",Fahrenheit 451,5613,Guy,person,0,5,0,0,0,0,5,0,0,5,5
3292,"Bradbury, Ray",Fahrenheit 451,5616,Beatty,person,0,1,0,1,0,0,0,0,0,0,0
3298,"Bradbury, Ray",Fahrenheit 451,5623,Faber,person,0,9,0,0,3,0,6,0,0,3,6
3299,"Bradbury, Ray",Fahrenheit 451,5624,Clarisse,person,0,1,0,0,0,0,0,0,0,0,0
3302,"Bradbury, Ray",Fahrenheit 451,5633,Guy,person,0,0,0,0,0,0,0,0,0,5,0
3307,"Bradbury, Ray",Fahrenheit 451,5643,Guy,person,0,0,0,0,0,0,3,0,0,0,3
3311,"Bradbury, Ray",Fahrenheit 451,5646,Beatty,person,0,3,0,0,0,0,6,0,3,3,6
3312,"Bradbury, Ray",Fahrenheit 451,5646,Captain Beatty,person,0,3,0,0,0,0,6,0,3,3,6
3314,"Bradbury, Ray",Fahrenheit 451,5648,Mildred Montag,person,0,1,0,0,1,0,1,0,0,0,1
3315,"Bradbury, Ray",Fahrenheit 451,5649,Beatty,person,2,0,0,0,0,4,0,2,0,0,-4
3317,"Bradbury, Ray",Fahrenheit 451,5653,Mildred Montag,person,0,0,0,0,0,3,3,3,0,0,0
3330,"Bradbury, Ray",Fahrenheit 451,5667,Don,person,2,0,0,0,0,0,0,0,2,0,0
3340,"Bradbury, Ray",Fahrenheit 451,5689,Guy,person,3,0,3,0,0,3,3,3,0,0,0
3343,"Bradbury, Ray",Fahrenheit 451,5691,Mildred Montag,person,1,0,1,1,0,1,0,0,0,0,-1
3345,"Bradbury, Ray",Fahrenheit 451,5694,Guy,person,3,3,0,0,3,12,6,6,0,3,-6
3349,"Bradbury, Ray",Fahrenheit 451,5701,Beatty,person,0,1,0,1,0,1,0,1,0,0,-1
3352,"Bradbury, Ray",Fahrenheit 451,5702,Albert Schweitzer,person,3,0,0,0,3,0,9,0,0,9,9
3354,"Bradbury, Ray",Fahrenheit 451,5710,Clarisse,person,0,4,0,2,4,0,4,2,2,4,4
3360,"Bradbury, Ray",Fahrenheit 451,5723,Guy,person,10,0,0,10,0,10,0,0,0,0,-10
3371,"Bradbury, Ray",Fahrenheit 451,5742,Beatty,person,0,3,0,0,0,0,0,0,0,0,0
3375,"Bradbury, Ray",Fahrenheit 451,5743,Guy,person,0,6,0,0,6,0,6,0,0,3,6
3390,"Bradbury, Ray",Fahrenheit 451,5772,Guy,person,0,0,0,3,0,0,0,0,0,0,0
3392,"Bradbury, Ray",Fahrenheit 451,5775,Mildred Montag,person,0,2,0,0,0,0,2,0,0,0,2
3396,"Bradbury, Ray",Fahrenheit 451,5781,Mildred Montag,person,0,3,0,0,2,0,2,0,1,1,2
3400,"Bradbury, Ray",Fahrenheit 451,5783,Thomas Love Peacock,person,0,0,0,0,7,0,14,0,0,0,14
3401,"Bradbury, Ray",Fahrenheit 451,5783,Thomas Jefferson,person,0,0,0,0,7,0,14,0,0,0,14
3402,"Bradbury, Ray",Fahrenheit 451,5783,Mr Lincoln,person,0,0,0,0,7,0,14,0,0,0,14
3407,"Bradbury, Ray",Fahrenheit 451,5791,Guy,person,0,0,0,0,0,0,0,0,0,3,0
3410,"Bradbury, Ray",Fahrenheit 451,5794,Guy,person,0,0,0,3,0,3,0,3,0,0,-3
3413,"Bradbury, Ray",Fahrenheit 451,5799,Mildred Montag,person,0,0,0,0,1,0,1,0,0,0,1
3417,"Bradbury, Ray",Fahrenheit 451,5802,Guy,person,0,10,5,10,5,10,10,5,10,5,0
3425,"Bradbury, Ray",Fahrenheit 451,5810,Guy,person,4,0,0,0,4,0,4,0,0,0,4
3436,"Bradbury, Ray",Fahrenheit 451,5824,Luke,person,0,0,4,0,0,4,0,0,0,0,-4
3437,"Bradbury, Ray",Fahrenheit 451,5824,Mark,person,0,0,4,0,0,4,0,0,0,0,-4
3438,"Bradbury, Ray",Fahrenheit 451,5824,John,person,0,0,4,0,0,4,0,0,0,0,-4
3440,"Bradbury, Ray",Fahrenheit 451,5830,Mildred Montag,person,0,0,1,0,0,1,0,1,0,0,-1
3444,"Bradbury, Ray",Fahrenheit 451,5841,Guy,person,0,0,0,0,0,3,0,3,0,0,-3
3447,"Bradbury, Ray",Fahrenheit 451,5842,Guy,person,0,0,0,0,0,0,6,0,0,0,6
3453,"Bradbury, Ray",Fahrenheit 451,5848,Beatty,person,0,1,0,0,0,0,1,0,1,0,1
3455,"Bradbury, Ray",Fahrenheit 451,5855,Mildred Montag,person,0,0,0,0,3,0,3,0,0,0,3
3459,"Bradbury, Ray",Fahrenheit 451,5862,Guy,person,6,3,0,3,6,9,6,6,6,6,-3
3464,"Bradbury, Ray",Fahrenheit 451,5863,Granger,person,0,0,0,0,4,0,4,0,0,0,4
3466,"Bradbury, Ray",Fahrenheit 451,5869,Guy,person,0,0,0,0,0,4,4,4,0,0,0
3469,"Bradbury, Ray",Fahrenheit 451,5872,Mildred Montag,person,0,0,0,0,0,2,2,0,0,0,0
3482,"Bradbury, Ray",Fahrenheit 451,5898,Guy,person,8,4,4,12,8,16,8,8,0,8,-8
3487,"Bradbury, Ray",Fahrenheit 451,5902,Beatty,person,0,3,0,0,0,0,3,0,0,3,3
3488,"Bradbury, Ray",Fahrenheit 451,5902,Mildred Montag,person,0,3,0,0,0,0,3,0,0,3,3
3489,"Bradbury, Ray",Fahrenheit 451,5902,Clarisse,person,0,3,0,0,0,0,3,0,0,3,3
3491,"Bradbury, Ray",Fahrenheit 451,5909,Mildred Montag,person,0,0,0,0,0,0,1,0,0,0,1
3495,"Bradbury, Ray",Fahrenheit 451,5913,Guy,person,8,0,8,8,0,12,0,8,8,0,-12
3500,"Bradbury, Ray",Fahrenheit 451,5919,Guy,person,0,0,0,0,0,0,0,0,4,0,0
3522,"Bradbury, Ray",Fahrenheit 451,5960,Faber,person,2,0,2,8,0,6,0,2,0,0,-6
3524,"Bradbury, Ray",Fahrenheit 451,5964,Mildred Montag,person,3,0,0,0,0,3,0,0,0,0,-3
3531,"Bradbury, Ray",Fahrenheit 451,5971,Guy,person,0,0,3,0,0,3,0,0,0,0,-3
3533,"Bradbury, Ray",Fahrenheit 451,5972,Beatty,person,0,0,0,0,0,0,0,0,1,0,0
3539,"Bradbury, Ray",Fahrenheit 451,5977,Guy,person,0,0,0,0,0,6,0,0,3,0,-6
3542,"Bradbury, Ray",Fahrenheit 451,5979,Byron,person,0,0,0,0,0,0,0,0,0,3,0
3556,"Bradbury, Ray",Fahrenheit 451,6020,Beatty,person,0,0,0,1,0,1,1,0,0,0,0
3557,"Bradbury, Ray",Fahrenheit 451,6022,Beatty,person,0,0,0,0,0,0,0,0,0,1,0
3562,"Bradbury, Ray",Fahrenheit 451,6030,Guy,person,0,0,0,0,0,0,0,0,3,0,0
3565,"Bradbury, Ray",Fahrenheit 451,6043,Mildred Montag,person,4,4,0,2,2,6,2,2,0,2,-4
3572,"Bradbury, Ray",Fahrenheit 451,6053,Guy,person,0,3,12,3,6,15,3,0,0,3,-12
3576,"Bradbury, Ray",Fahrenheit 451,6069,Guy,person,4,4,4,4,0,4,0,4,0,0,-4
3581,"Bradbury, Ray",Fahrenheit 451,6074,Mildred Montag,person,0,4,0,2,4,0,4,0,0,4,4
3591,"Bradbury, Ray",Fahrenheit 451,6101,Guy,person,0,0,0,0,0,4,0,0,0,0,-4
3603,"Bradbury, Ray",Fahrenheit 451,6122,Beatty,person,0,0,0,0,0,4,0,4,0,0,-4
3605,"Bradbury, Ray",Fahrenheit 451,6122,Guy,person,0,0,0,0,0,4,0,4,0,0,-4
3610,"Atwood, Margaret",The Handmaid's Tale,6127,Luke,person,0,3,0,3,3,3,3,3,0,3,0
3631,"Atwood, Margaret",The Handmaid's Tale,6153,Serena,person,0,0,0,0,4,0,4,0,0,0,4
3635,"Atwood, Margaret",The Handmaid's Tale,6156,Serena,person,0,0,6,0,0,6,0,0,0,0,-6
3648,"Atwood, Margaret",The Handmaid's Tale,6171,Luke,person,0,12,0,0,3,3,6,6,3,3,3
3652,"Atwood, Margaret",The Handmaid's Tale,6178,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
3656,"Atwood, Margaret",The Handmaid's Tale,6182,Aunt Lydia,person,0,0,0,0,0,0,3,0,0,3,3
3657,"Atwood, Margaret",The Handmaid's Tale,6182,Janine,person,0,0,0,0,0,0,3,0,0,3,3
3661,"Atwood, Margaret",The Handmaid's Tale,6190,Aunt Lydia,person,0,3,0,0,3,0,6,0,3,6,6
3662,"Atwood, Margaret",The Handmaid's Tale,6190,Janine,person,0,3,0,0,3,0,6,0,3,6,6
3674,"Atwood, Margaret",The Handmaid's Tale,6209,Aunt Lydia,person,6,0,6,6,0,6,3,6,0,3,-3
3675,"Atwood, Margaret",The Handmaid's Tale,6209,Aunt Lydias,person,6,0,6,6,0,6,3,6,0,3,-3
3684,"Atwood, Margaret",The Handmaid's Tale,6238,Nick,person,6,0,6,6,0,8,0,6,0,0,-8
3686,"Atwood, Margaret",The Handmaid's Tale,6239,Don,person,0,0,0,0,0,1,0,0,1,0,-1
3687,"Atwood, Margaret",The Handmaid's Tale,6240,Aunt Lydia,person,0,0,0,1,0,2,2,0,0,1,0
3688,"Atwood, Margaret",The Handmaid's Tale,6248,Elizabeth,person,0,0,0,0,0,0,1,0,0,1,1
3689,"Atwood, Margaret",The Handmaid's Tale,6249,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
3692,"Atwood, Margaret",The Handmaid's Tale,6253,Aunt Lydia,person,0,1,0,0,1,0,2,0,0,2,2
3708,"Atwood, Margaret",The Handmaid's Tale,6281,Janine,person,0,0,0,0,0,0,4,0,0,4,4
3714,"Atwood, Margaret",The Handmaid's Tale,6288,Serena,person,0,0,0,0,5,0,10,0,0,0,10
3754,"Atwood, Margaret",The Handmaid's Tale,6362,Serena,person,4,2,2,2,2,6,4,2,4,0,-2
3775,"Atwood, Margaret",The Handmaid's Tale,6393,Luke,person,2,0,2,2,0,2,4,2,0,0,2
3788,"Atwood, Margaret",The Handmaid's Tale,6440,Don,person,0,0,0,0,0,1,0,0,0,0,-1
3792,"Atwood, Margaret",The Handmaid's Tale,6444,Moira,person,3,12,0,0,6,6,9,3,0,3,3
3794,"Atwood, Margaret",The Handmaid's Tale,6444,Luke,person,3,12,0,0,6,6,9,3,0,3,3
3812,"Atwood, Margaret",The Handmaid's Tale,6487,Don,person,0,1,0,1,0,1,0,1,0,0,-1
3813,"Atwood, Margaret",The Handmaid's Tale,6489,Aunt Lydia,person,0,1,0,1,0,1,1,1,0,1,0
3817,"Atwood, Margaret",The Handmaid's Tale,6499,Aunt Lydia,person,0,0,0,0,0,0,4,0,0,4,4
3818,"Atwood, Margaret",The Handmaid's Tale,6499,Aunt Lydias,person,0,0,0,0,0,0,4,0,0,4,4
3830,"Atwood, Margaret",The Handmaid's Tale,6510,Moira,person,0,2,0,2,0,2,0,0,0,0,-2
3834,"Atwood, Margaret",The Handmaid's Tale,6519,Rita,person,0,0,0,0,0,0,1,0,0,0,1
3837,"Atwood, Margaret",The Handmaid's Tale,6533,Aunt Lydia,person,0,0,0,0,0,0,3,0,0,3,3
3838,"Atwood, Margaret",The Handmaid's Tale,6533,Janine,person,0,0,0,0,0,0,3,0,0,3,3
3851,"Atwood, Margaret",The Handmaid's Tale,6557,Aunt Lydia,person,0,0,0,0,0,3,6,0,3,3,3
3852,"Atwood, Margaret",The Handmaid's Tale,6557,Janine,person,0,0,0,0,0,3,6,0,3,3,3
3854,"Atwood, Margaret",The Handmaid's Tale,6558,Moira,person,0,3,0,3,3,3,3,0,0,3,0
3863,"Atwood, Margaret",The Handmaid's Tale,6572,Luke,person,4,0,0,4,0,4,0,0,0,0,-4
3884,"Atwood, Margaret",The Handmaid's Tale,6624,Janine,person,0,0,0,0,3,0,3,0,0,3,3
3887,"Atwood, Margaret",The Handmaid's Tale,6633,Aunt Lydia,person,2,0,0,2,2,2,4,2,0,2,2
3893,"Atwood, Margaret",The Handmaid's Tale,6641,Janine,person,0,3,0,0,0,0,0,0,0,0,0
3900,"Atwood, Margaret",The Handmaid's Tale,6650,Luke,person,0,1,0,0,1,0,1,0,1,1,1
3902,"Atwood, Margaret",The Handmaid's Tale,6653,Serena,person,0,0,0,0,5,0,5,0,0,0,5
3909,"Atwood, Margaret",The Handmaid's Tale,6665,San Andreas,person,0,0,0,0,0,3,0,2,0,0,-3
3921,"Atwood, Margaret",The Handmaid's Tale,6687,Martha,person,0,4,0,0,4,0,8,0,4,4,8
3923,"Atwood, Margaret",The Handmaid's Tale,6687,Janine,person,0,4,0,0,4,0,8,0,4,4,8
3927,"Atwood, Margaret",The Handmaid's Tale,6695,Aunt Lydia,person,0,1,0,0,0,0,1,0,0,1,1
3931,"Atwood, Margaret",The Handmaid's Tale,6699,Aunt Lydia,person,0,0,0,0,0,0,3,0,0,3,3
3932,"Atwood, Margaret",The Handmaid's Tale,6699,Janine,person,0,0,0,0,0,0,3,0,0,3,3
3937,"Atwood, Margaret",The Handmaid's Tale,6706,Janine,person,0,0,0,0,0,2,0,0,2,0,-2
3939,"Atwood, Margaret",The Handmaid's Tale,6710,Ofglen,person,2,0,0,0,0,2,0,0,0,0,-2
3941,"Atwood, Margaret",The Handmaid's Tale,6713,Janine,person,0,0,0,0,0,0,4,0,0,2,4
3949,"Atwood, Margaret",The Handmaid's Tale,6727,Aunt Lydia,person,0,0,0,0,0,0,2,0,1,2,2
3981,"Atwood, Margaret",The Handmaid's Tale,6795,Aunt Lydia,person,0,0,0,0,0,0,6,0,0,4,6
4012,"Atwood, Margaret",The Handmaid's Tale,6840,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
4027,"Atwood, Margaret",The Handmaid's Tale,6875,Janine,person,0,0,0,0,0,0,2,0,0,0,2
4043,"Atwood, Margaret",The Handmaid's Tale,6899,Don,person,0,0,0,0,0,0,2,0,0,2,2
4044,"Atwood, Margaret",The Handmaid's Tale,6899,Ofglen,person,0,0,0,0,0,0,2,0,0,2,2
4050,"Atwood, Margaret",The Handmaid's Tale,6906,Serena,person,0,0,0,0,6,0,12,0,0,0,12
4057,"Atwood, Margaret",The Handmaid's Tale,6917,Elizabeth,person,3,0,0,3,0,3,3,3,0,3,0
4058,"Atwood, Margaret",The Handmaid's Tale,6917,Moira,person,3,0,0,3,0,3,3,3,0,3,0
4062,"Atwood, Margaret",The Handmaid's Tale,6922,Luke,person,0,2,2,0,0,0,0,2,0,2,0
4075,"Atwood, Margaret",The Handmaid's Tale,6945,Nick,person,2,0,2,2,0,2,0,0,0,0,-2
4102,"Atwood, Margaret",The Handmaid's Tale,6992,Ofglen,person,2,0,0,4,0,4,0,4,2,0,-4
4106,"Atwood, Margaret",The Handmaid's Tale,6995,Rita,person,3,3,0,6,3,6,3,0,0,3,-3
4115,"Atwood, Margaret",The Handmaid's Tale,7008,Moira,person,0,0,1,1,1,1,1,0,0,1,0
4143,"Atwood, Margaret",The Handmaid's Tale,7062,Howe,person,0,3,3,0,3,3,9,0,0,6,6
4146,"Atwood, Margaret",The Handmaid's Tale,7070,Luke,person,1,2,0,0,2,0,2,0,1,2,2
4147,"Atwood, Margaret",The Handmaid's Tale,7074,Serena,person,0,0,0,0,6,0,6,0,0,0,6
4161,"Atwood, Margaret",The Handmaid's Tale,7088,Serena,person,0,0,0,0,0,0,6,0,0,0,6
4168,"Atwood, Margaret",The Handmaid's Tale,7092,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,2,2
4172,"Atwood, Margaret",The Handmaid's Tale,7096,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,2,2
4181,"Atwood, Margaret",The Handmaid's Tale,7112,Merry Widow,person,0,1,0,0,2,0,2,1,0,1,2
4182,"Atwood, Margaret",The Handmaid's Tale,7114,Aunt Lydia,person,0,0,0,0,0,0,3,0,0,6,3
4183,"Atwood, Margaret",The Handmaid's Tale,7114,Aunt Lydias,person,0,0,0,0,0,0,3,0,0,6,3
4209,"Atwood, Margaret",The Handmaid's Tale,7158,Nick,person,0,2,0,0,0,0,2,0,0,0,2
4213,"Atwood, Margaret",The Handmaid's Tale,7165,Nick,person,0,3,0,0,0,1,0,0,0,0,-1
4221,"Atwood, Margaret",The Handmaid's Tale,7181,Alma,person,0,0,0,0,0,0,2,0,0,2,2
4222,"Atwood, Margaret",The Handmaid's Tale,7181,Don,person,0,0,0,0,0,0,2,0,0,2,2
4227,"Atwood, Margaret",The Handmaid's Tale,7187,Adam,person,2,0,0,0,0,3,0,0,0,0,-3
4234,"Atwood, Margaret",The Handmaid's Tale,7205,Rita,person,0,1,0,0,0,0,1,0,0,0,1
4237,"Atwood, Margaret",The Handmaid's Tale,7208,David,person,0,0,0,0,0,0,0,0,0,2,0
4241,"Atwood, Margaret",The Handmaid's Tale,7217,Aunt Lydia,person,6,18,9,3,3,12,15,3,6,12,3
4244,"Atwood, Margaret",The Handmaid's Tale,7218,Janine,person,0,0,0,0,0,2,0,0,0,0,-2
4254,"Atwood, Margaret",The Handmaid's Tale,7235,Luke,person,2,0,2,2,0,2,0,2,0,0,-2
4263,"Atwood, Margaret",The Handmaid's Tale,7250,Elizabeth,person,0,0,0,1,0,0,3,0,0,2,3
4277,"Atwood, Margaret",The Handmaid's Tale,7291,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,1,2
4279,"Atwood, Margaret",The Handmaid's Tale,7292,Aunt Lydia,person,3,6,0,12,3,9,9,0,6,3,0
4300,"Atwood, Margaret",The Handmaid's Tale,7367,Janine,person,0,2,0,0,0,0,0,0,0,0,0
4305,"Atwood, Margaret",The Handmaid's Tale,7375,Aunt Lydia,person,0,5,0,0,0,0,10,0,5,10,10
4306,"Atwood, Margaret",The Handmaid's Tale,7375,Moira,person,0,5,0,0,0,0,10,0,5,10,10
4308,"Atwood, Margaret",The Handmaid's Tale,7375,Janine,person,0,5,0,0,0,0,10,0,5,10,10
4333,"Atwood, Margaret",The Handmaid's Tale,7430,Aunt Lydia,person,0,0,4,0,0,0,8,4,0,8,8
4334,"Atwood, Margaret",The Handmaid's Tale,7430,Aunt Helena,person,0,0,4,0,0,0,8,4,0,8,8
4335,"Atwood, Margaret",The Handmaid's Tale,7430,Helen,person,0,0,4,0,0,0,8,4,0,8,8
4353,"Atwood, Margaret",The Handmaid's Tale,7449,Serena,person,0,0,0,0,5,0,10,0,0,0,10
4361,"Atwood, Margaret",The Handmaid's Tale,7464,Ofglen,person,0,1,0,0,0,0,0,0,0,0,0
4367,"Atwood, Margaret",The Handmaid's Tale,7469,Ofglen,person,2,4,0,0,0,2,2,2,0,2,0
4368,"Atwood, Margaret",The Handmaid's Tale,7470,Janine,person,2,2,2,2,2,2,2,4,2,2,0
4372,"Atwood, Margaret",The Handmaid's Tale,7475,Janine,person,0,0,0,2,0,2,0,2,0,2,-2
4376,"Atwood, Margaret",The Handmaid's Tale,7483,Nick,person,0,0,0,0,0,1,0,1,1,0,-1
4384,"Atwood, Margaret",The Handmaid's Tale,7496,Elizabeth,person,2,0,2,2,0,2,2,0,0,2,0
4387,"Atwood, Margaret",The Handmaid's Tale,7499,Ofglen,person,0,2,0,0,0,2,0,0,0,0,-2
4397,"Atwood, Margaret",The Handmaid's Tale,7515,Ofglen,person,0,0,0,0,3,0,3,0,0,0,3
4407,"Atwood, Margaret",The Handmaid's Tale,7528,Elizabeth,person,4,2,2,10,0,8,4,6,0,6,-4
4411,"Atwood, Margaret",The Handmaid's Tale,7536,Nick,person,0,0,0,0,0,0,1,0,0,1,1
4419,"Atwood, Margaret",The Handmaid's Tale,7558,Martha,person,2,2,2,4,4,4,4,2,0,4,0
4423,"Atwood, Margaret",The Handmaid's Tale,7566,Serena,person,0,0,4,0,4,4,4,4,0,0,0
4428,"Atwood, Margaret",The Handmaid's Tale,7570,Aunt Lydia,person,2,0,2,0,0,4,6,2,0,2,2
4437,"Atwood, Margaret",The Handmaid's Tale,7593,Luke,person,2,2,2,2,4,4,4,2,0,4,0
4449,"Atwood, Margaret",The Handmaid's Tale,7615,Serena,person,1,2,0,1,1,0,1,0,1,1,1
4470,"Atwood, Margaret",The Handmaid's Tale,7652,Serena,person,4,0,0,4,4,4,4,4,8,0,0
4472,"Atwood, Margaret",The Handmaid's Tale,7655,Aunt Lydia,person,0,0,0,0,0,3,3,0,0,3,0
4480,"Atwood, Margaret",The Handmaid's Tale,7671,Serena,person,0,0,0,0,4,0,8,0,0,0,8
4486,"Atwood, Margaret",The Handmaid's Tale,7676,Nick,person,2,0,2,2,0,4,0,3,0,0,-4
4508,"Atwood, Margaret",The Handmaid's Tale,7729,Janine,person,0,0,0,0,2,0,2,0,2,2,2
4525,"Atwood, Margaret",The Handmaid's Tale,7762,Luke,person,0,0,0,1,1,0,1,0,0,1,1
4527,"Atwood, Margaret",The Handmaid's Tale,7766,Janine,person,15,6,18,6,3,15,9,0,0,9,-6
4529,"Atwood, Margaret",The Handmaid's Tale,7773,Aunt Lydia,person,0,2,0,2,0,2,2,0,0,2,0
4533,"Atwood, Margaret",The Handmaid's Tale,7779,Luke,person,0,0,0,0,0,0,6,3,0,6,6
4544,"Atwood, Margaret",The Handmaid's Tale,7808,Moira,person,0,0,0,0,0,0,1,0,0,0,1
4550,"Atwood, Margaret",The Handmaid's Tale,7818,Luke,person,0,0,0,0,0,0,2,0,0,0,2
4551,"Atwood, Margaret",The Handmaid's Tale,7819,Rita,person,0,1,0,0,3,1,3,0,0,2,2
4561,"Atwood, Margaret",The Handmaid's Tale,7832,Moira,person,0,0,0,0,0,0,0,0,0,3,0
4567,"Atwood, Margaret",The Handmaid's Tale,7847,Serena,person,0,1,0,0,0,1,0,1,0,0,-1
4580,"Atwood, Margaret",The Handmaid's Tale,7870,Aunt Lydia,person,0,0,0,0,1,0,2,0,1,2,2
4587,"Atwood, Margaret",The Handmaid's Tale,7886,Janine,person,0,3,0,0,3,0,3,0,0,3,3
4593,"Atwood, Margaret",The Handmaid's Tale,7898,Serena,person,0,0,0,0,4,0,4,0,0,0,4
4602,"Atwood, Margaret",The Handmaid's Tale,7906,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
4610,"Atwood, Margaret",The Handmaid's Tale,7924,Luke,person,0,0,0,0,0,0,1,0,0,1,1
4629,"Atwood, Margaret",The Handmaid's Tale,7962,Moira,person,0,0,0,0,3,0,3,0,0,0,3
4649,"Atwood, Margaret",The Handmaid's Tale,8007,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,2,2
4661,"Atwood, Margaret",The Handmaid's Tale,8023,Serena,person,0,0,0,0,18,0,18,0,6,18,18
4671,"Atwood, Margaret",The Handmaid's Tale,8035,Moira,person,0,0,0,0,0,0,1,0,0,0,1
4672,"Atwood, Margaret",The Handmaid's Tale,8037,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
4701,"Atwood, Margaret",The Handmaid's Tale,8089,Luke,person,0,0,0,0,0,2,0,2,0,0,-2
4704,"Atwood, Margaret",The Handmaid's Tale,8095,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,2,2
4709,"Atwood, Margaret",The Handmaid's Tale,8097,Raymond Chandler,person,0,0,0,0,0,5,0,0,0,0,-5
4744,"Atwood, Margaret",The Handmaid's Tale,8155,Moira,person,0,0,0,0,0,0,1,0,0,1,1
4750,"Atwood, Margaret",The Handmaid's Tale,8180,Martha,person,0,0,0,2,0,2,0,1,0,0,-2
4756,"Atwood, Margaret",The Handmaid's Tale,8192,Martha,person,0,2,0,0,0,0,0,0,0,0,0
4759,"Atwood, Margaret",The Handmaid's Tale,8194,Luke,person,0,0,0,0,0,2,0,2,0,0,-2
4765,"Atwood, Margaret",The Handmaid's Tale,8202,Ofglen,person,2,2,0,0,0,2,0,0,0,0,-2
4772,"Atwood, Margaret",The Handmaid's Tale,8211,Luke,person,0,0,0,0,0,4,16,4,0,8,12
4776,"Atwood, Margaret",The Handmaid's Tale,8222,Moira,person,0,0,0,0,0,1,1,0,0,1,0
4783,"Atwood, Margaret",The Handmaid's Tale,8235,Janine,person,0,0,0,0,0,0,2,0,0,0,2
4795,"Atwood, Margaret",The Handmaid's Tale,8257,Nick,person,0,0,0,2,0,2,0,0,0,0,-2
4798,"Atwood, Margaret",The Handmaid's Tale,8263,Martha,person,0,4,0,0,0,0,0,0,0,0,0
4802,"Atwood, Margaret",The Handmaid's Tale,8265,Luke,person,0,2,0,0,0,0,0,0,0,0,0
4804,"Atwood, Margaret",The Handmaid's Tale,8272,Martha,person,0,0,0,2,0,2,0,0,0,0,-2
4837,"Atwood, Margaret",The Handmaid's Tale,8342,Ofglen,person,0,2,0,0,2,0,3,0,1,3,3
4839,"Atwood, Margaret",The Handmaid's Tale,8345,Moira,person,0,4,0,0,0,0,0,0,0,0,0
4848,"Atwood, Margaret",The Handmaid's Tale,8362,Serena,person,0,3,0,0,1,0,1,0,0,1,1
4850,"Atwood, Margaret",The Handmaid's Tale,8382,Elizabeth,person,0,0,0,2,0,0,2,0,0,4,2
4861,"Atwood, Margaret",The Handmaid's Tale,8398,Aunt Lydia,person,0,3,0,0,0,6,3,0,0,6,-3
4864,"Atwood, Margaret",The Handmaid's Tale,8401,Elizabeth,person,3,3,3,6,0,6,15,3,3,15,9
4865,"Atwood, Margaret",The Handmaid's Tale,8401,Moira,person,3,3,3,6,0,6,15,3,3,15,9
4867,"Atwood, Margaret",The Handmaid's Tale,8403,Aunt Lydia,person,0,0,0,0,0,0,3,0,0,1,3
4868,"Atwood, Margaret",The Handmaid's Tale,8404,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
4888,"Atwood, Margaret",The Handmaid's Tale,8453,Don,person,0,1,0,0,0,0,1,0,0,0,1
4893,"Atwood, Margaret",The Handmaid's Tale,8464,Aunt Lydia,person,0,0,0,0,0,0,1,0,1,1,1
4909,"Atwood, Margaret",The Handmaid's Tale,8485,Nick,person,0,0,0,0,0,0,2,0,0,2,2
4921,"Atwood, Margaret",The Handmaid's Tale,8499,Moira,person,0,0,0,1,0,4,0,1,1,0,-4
4929,"Atwood, Margaret",The Handmaid's Tale,8510,Luke,person,1,0,0,0,0,1,0,1,0,0,-1
4982,"Atwood, Margaret",The Handmaid's Tale,8615,Ofglen,person,0,2,0,0,2,0,2,0,0,0,2
